time,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
2025-09-22T13:00:00Z,186.409,186.433,186.202,186.224,186.446,186.484,186.236,186.264
2025-09-22T14:00:00Z,186.224,186.405,186.196,186.312,186.263,186.437,186.234,186.347
2025-09-22T15:00:00Z,186.312,186.343,186.230,186.315,186.350,186.378,186.268,186.354
2025-09-22T16:00:00Z,186.311,186.403,186.301,186.327,186.349,186.441,186.343,186.365
2025-09-22T17:00:00Z,186.326,186.376,186.269,186.374,186.361,186.414,186.309,186.409
2025-09-22T18:00:00Z,186.368,186.464,186.333,186.424,186.406,186.499,186.371,186.461
2025-09-22T19:00:00Z,186.421,186.461,186.375,186.456,186.460,186.501,186.413,186.496
2025-09-22T20:00:00Z,186.457,186.512,186.396,186.432,186.496,186.554,186.452,186.493
2025-09-22T21:00:00Z,186.415,186.415,186.124,186.276,186.496,186.563,186.410,186.549
2025-09-22T22:00:00Z,186.316,186.439,186.260,186.388,186.552,186.559,186.437,186.451
2025-09-22T23:00:00Z,186.380,186.448,186.373,186.405,186.442,186.498,186.425,186.451
2025-09-23T00:00:00Z,186.405,186.439,186.370,186.424,186.450,186.482,186.415,186.466
2025-09-23T01:00:00Z,186.424,186.593,186.376,186.556,186.464,186.635,186.409,186.596
2025-09-23T02:00:00Z,186.556,186.606,186.507,186.581,186.592,186.641,186.549,186.624
2025-09-23T03:00:00Z,186.577,186.616,186.526,186.560,186.621,186.656,186.565,186.602
2025-09-23T04:00:00Z,186.561,186.596,186.459,186.471,186.602,186.634,186.501,186.508
2025-09-23T05:00:00Z,186.475,186.502,186.418,186.474,186.515,186.540,186.467,186.514
2025-09-23T06:00:00Z,186.465,186.484,186.351,186.395,186.500,186.522,186.396,186.435
2025-09-23T07:00:00Z,186.392,186.451,186.257,186.339,186.433,186.490,186.296,186.387
2025-09-23T08:00:00Z,186.342,186.401,186.230,186.327,186.387,186.444,186.271,186.360
2025-09-23T09:00:00Z,186.327,186.395,186.265,186.370,186.363,186.434,186.303,186.407
2025-09-23T10:00:00Z,186.376,186.453,186.280,186.441,186.412,186.489,186.324,186.477
2025-09-23T11:00:00Z,186.446,186.555,186.360,186.506,186.482,186.594,186.400,186.543
2025-09-23T12:00:00Z,186.501,186.610,186.404,186.522,186.538,186.648,186.445,186.568
2025-09-23T13:00:00Z,186.521,186.537,186.375,186.382,186.565,186.578,186.409,186.431
2025-09-23T14:00:00Z,186.382,186.434,186.296,186.336,186.430,186.473,186.331,186.372
2025-09-23T15:00:00Z,186.333,186.605,186.327,186.582,186.370,186.650,186.362,186.627
2025-09-23T16:00:00Z,186.580,186.650,186.497,186.593,186.627,186.689,186.538,186.629
2025-09-23T17:00:00Z,186.591,186.616,186.437,186.447,186.629,186.658,186.474,186.487
2025-09-23T18:00:00Z,186.447,186.493,186.353,186.425,186.488,186.533,186.393,186.461
2025-09-23T19:00:00Z,186.421,186.558,186.375,186.551,186.461,186.590,186.411,186.589
2025-09-23T20:00:00Z,186.556,186.599,186.516,186.572,186.594,186.660,186.554,186.641
2025-09-23T21:00:00Z,186.338,186.487,186.234,186.251,186.638,186.787,186.511,186.551
2025-09-23T22:00:00Z,186.284,186.551,186.284,186.510,186.563,186.650,186.538,186.568
2025-09-23T23:00:00Z,186.500,186.544,186.450,186.477,186.559,186.590,186.495,186.519
2025-09-24T00:00:00Z,186.480,186.628,186.327,186.567,186.524,186.667,186.365,186.609
2025-09-24T01:00:00Z,186.562,186.606,186.483,186.511,186.604,186.631,186.524,186.549
