time,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
2024-04-22T19:00:00Z,113.036,113.045,112.962,112.991,113.053,113.066,112.981,113.011
2024-04-22T20:00:00Z,112.995,113.033,112.965,113.007,113.012,113.056,112.984,113.03
2024-04-22T21:00:00Z,112.986,113.005,112.985,112.993,113.166,113.166,113.035,113.039
2024-04-22T22:00:00Z,113.006,113.01,112.967,112.994,113.039,113.054,112.987,113.021
2024-04-22T23:00:00Z,112.994,113.019,112.96,112.994,113.022,113.039,112.979,113.015
2024-04-23T00:00:00Z,112.994,113.038,112.949,113.03,113.014,113.058,112.971,113.051
2024-04-23T01:00:00Z,113.03,113.051,112.883,112.899,113.05,113.067,112.906,112.92
2024-04-23T02:00:00Z,112.9,113.011,112.896,113.003,112.923,113.031,112.916,113.024
2024-04-23T03:00:00Z,113.002,113.014,112.917,112.949,113.024,113.035,112.937,112.97
2024-04-23T04:00:00Z,112.949,112.99,112.937,112.955,112.969,113.008,112.957,112.973
2024-04-23T05:00:00Z,112.952,112.979,112.931,112.964,112.971,112.998,112.951,112.983
2024-04-23T06:00:00Z,112.962,112.962,112.886,112.918,112.981,112.981,112.908,112.94
2024-04-23T07:00:00Z,112.917,113.113,112.901,113.008,112.94,113.136,112.923,113.028
2024-04-23T08:00:00Z,113.008,113.061,112.944,112.947,113.027,113.083,112.966,112.966
2024-04-23T09:00:00Z,112.947,112.947,112.883,112.926,112.968,112.968,112.904,112.946
2024-04-23T10:00:00Z,112.926,112.952,112.908,112.938,112.947,112.974,112.928,112.958
2024-04-23T11:00:00Z,112.938,112.955,112.875,112.951,112.957,112.976,112.895,112.972
2024-04-23T12:00:00Z,112.952,113.049,112.937,113.042,112.972,113.069,112.957,113.063
2024-04-23T13:00:00Z,113.046,113.197,112.953,113.151,113.064,113.218,112.978,113.178
2024-04-23T14:00:00Z,113.149,113.305,113.083,113.251,113.175,113.326,113.103,113.272
2024-04-23T15:00:00Z,113.253,113.269,113.172,113.194,113.273,113.288,113.193,113.21
2024-04-23T16:00:00Z,113.191,113.292,113.175,113.267,113.208,113.312,113.195,113.287
