time,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
2025-08-08T02:00:00Z,1.34362,1.34444,1.34360,1.34416,1.34383,1.34464,1.34377,1.34438
2025-08-08T03:00:00Z,1.34416,1.34416,1.34345,1.34382,1.34436,1.34438,1.34365,1.34402
2025-08-08T04:00:00Z,1.34381,1.34390,1.34339,1.34345,1.34402,1.34409,1.34357,1.34362
2025-08-08T05:00:00Z,1.34345,1.34352,1.34239,1.34249,1.34363,1.34371,1.34258,1.34267
2025-08-08T06:00:00Z,1.34249,1.34308,1.34234,1.34282,1.34269,1.34327,1.34253,1.34299
2025-08-08T07:00:00Z,1.34284,1.34480,1.34281,1.34411,1.34299,1.34498,1.34299,1.34431
2025-08-08T08:00:00Z,1.34411,1.34503,1.34263,1.34337,1.34432,1.34520,1.34280,1.34355
2025-08-08T09:00:00Z,1.34337,1.34526,1.34318,1.34465,1.34356,1.34542,1.34338,1.34480
2025-08-08T10:00:00Z,1.34462,1.34474,1.34315,1.34413,1.34479,1.34492,1.34332,1.34430
2025-08-08T11:00:00Z,1.34413,1.34515,1.34361,1.34398,1.34432,1.34533,1.34378,1.34416
2025-08-08T12:00:00Z,1.34395,1.34409,1.34170,1.34223,1.34415,1.34426,1.34190,1.34239
2025-08-08T13:00:00Z,1.34224,1.34408,1.34223,1.34271,1.34242,1.34426,1.34242,1.34290
2025-08-08T14:00:00Z,1.34267,1.34470,1.34243,1.34375,1.34287,1.34485,1.34264,1.34393
2025-08-08T15:00:00Z,1.34375,1.34534,1.34358,1.34416,1.34392,1.34553,1.34374,1.34433
2025-08-08T16:00:00Z,1.34415,1.34468,1.34381,1.34467,1.34433,1.34487,1.34398,1.34485
2025-08-08T17:00:00Z,1.34464,1.34584,1.34433,1.34533,1.34484,1.34601,1.34450,1.34549
2025-08-08T18:00:00Z,1.34533,1.34554,1.34450,1.34522,1.34551,1.34574,1.34468,1.34541
2025-08-08T19:00:00Z,1.34520,1.34525,1.34419,1.34491,1.34540,1.34543,1.34440,1.34511
2025-08-08T20:00:00Z,1.34489,1.34527,1.34428,1.34456,1.34511,1.34574,1.34457,1.34564
2025-08-10T21:00:00Z,1.34403,1.34432,1.34273,1.34350,1.34603,1.34632,1.34466,1.34475
2025-08-10T22:00:00Z,1.34344,1.34499,1.34326,1.34414,1.34480,1.34520,1.34421,1.34437
2025-08-10T23:00:00Z,1.34419,1.34466,1.34403,1.34423,1.34437,1.34488,1.34423,1.34445
2025-08-11T00:00:00Z,1.34423,1.34444,1.34357,1.34418,1.34443,1.34465,1.34377,1.34440
2025-08-11T01:00:00Z,1.34418,1.34504,1.34399,1.34503,1.34441,1.34525,1.34419,1.34524
2025-08-11T02:00:00Z,1.34503,1.34580,1.34503,1.34548,1.34525,1.34601,1.34525,1.34568
2025-08-11T03:00:00Z,1.34548,1.34654,1.34536,1.34645,1.34566,1.34675,1.34552,1.34666
2025-08-11T04:00:00Z,1.34645,1.34674,1.34627,1.34657,1.34665,1.34694,1.34645,1.34675
2025-08-11T05:00:00Z,1.34656,1.34685,1.34626,1.34673,1.34675,1.34704,1.34644,1.34692
2025-08-11T06:00:00Z,1.34672,1.34759,1.34642,1.34678,1.34693,1.34780,1.34660,1.34696
2025-08-11T07:00:00Z,1.34677,1.34677,1.34472,1.34529,1.34693,1.34694,1.34491,1.34547
2025-08-11T08:00:00Z,1.34528,1.34659,1.34512,1.34635,1.34547,1.34678,1.34529,1.34654
2025-08-11T09:00:00Z,1.34635,1.34686,1.34464,1.34526,1.34652,1.34704,1.34481,1.34542
2025-08-11T10:00:00Z,1.34526,1.34579,1.34443,1.34452,1.34545,1.34597,1.34462,1.34471
2025-08-11T11:00:00Z,1.34449,1.34467,1.34244,1.34293,1.34470,1.34485,1.34263,1.34311
2025-08-11T12:00:00Z,1.34292,1.34318,1.34114,1.34224,1.34311,1.34337,1.34134,1.34241
2025-08-11T13:00:00Z,1.34223,1.34257,1.34185,1.34201,1.34241,1.34278,1.34202,1.34222
2025-08-11T14:00:00Z,1.34202,1.34210,1.33982,1.34063,1.34222,1.34228,1.34002,1.34081
2025-08-11T15:00:00Z,1.34064,1.34162,1.34013,1.34136,1.34084,1.34178,1.34032,1.34157
2025-08-11T16:00:00Z,1.34139,1.34251,1.34136,1.34237,1.34158,1.34269,1.34154,1.34256
2025-08-11T17:00:00Z,1.34240,1.34312,1.34168,1.34294,1.34256,1.34331,1.34184,1.34312
2025-08-11T18:00:00Z,1.34295,1.34364,1.34269,1.34347,1.34312,1.34383,1.34289,1.34364
2025-08-11T19:00:00Z,1.34347,1.34348,1.34226,1.34267,1.34365,1.34365,1.34245,1.34284
2025-08-11T20:00:00Z,1.34267,1.34349,1.34261,1.34301,1.34283,1.34366,1.34278,1.34335
2025-08-11T21:00:00Z,1.34300,1.34318,1.34205,1.34282,1.34378,1.34416,1.34310,1.34345
2025-08-11T22:00:00Z,1.34284,1.34328,1.34284,1.34324,1.34346,1.34356,1.34307,1.34349
2025-08-11T23:00:00Z,1.34326,1.34342,1.34314,1.34328,1.34349,1.34361,1.34330,1.34347
2025-08-12T00:00:00Z,1.34325,1.34365,1.34273,1.34294,1.34346,1.34388,1.34295,1.34313
2025-08-12T01:00:00Z,1.34295,1.34376,1.34272,1.34304,1.34312,1.34395,1.34292,1.34321
2025-08-12T02:00:00Z,1.34303,1.34366,1.34292,1.34365,1.34321,1.34386,1.34313,1.34385
2025-08-12T03:00:00Z,1.34365,1.34389,1.34304,1.34321,1.34386,1.34409,1.34323,1.34340
2025-08-12T04:00:00Z,1.34318,1.34377,1.34232,1.34372,1.34338,1.34397,1.34255,1.34394
2025-08-12T05:00:00Z,1.34373,1.34395,1.34196,1.34231,1.34394,1.34414,1.34216,1.34253
2025-08-12T06:00:00Z,1.34231,1.34458,1.34211,1.34329,1.34246,1.34473,1.34240,1.34348
2025-08-12T07:00:00Z,1.34331,1.34592,1.34306,1.34582,1.34351,1.34611,1.34326,1.34599
2025-08-12T08:00:00Z,1.34582,1.34704,1.34467,1.34681,1.34598,1.34723,1.34485,1.34701
