time,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
2024-09-16T14:00:00Z,140.450,140.701,140.319,140.439,140.468,140.720,140.332,140.455
2024-09-16T15:00:00Z,140.444,140.905,140.420,140.790,140.456,140.921,140.437,140.809
2024-09-16T16:00:00Z,140.790,140.852,140.593,140.633,140.807,140.868,140.611,140.652
2024-09-16T17:00:00Z,140.632,140.761,140.594,140.673,140.652,140.779,140.609,140.688
2024-09-16T18:00:00Z,140.671,140.740,140.608,140.706,140.687,140.755,140.624,140.725
2024-09-16T19:00:00Z,140.705,140.878,140.689,140.691,140.726,140.894,140.702,140.709
2024-09-16T20:00:00Z,140.692,140.713,140.567,140.600,140.709,140.729,140.582,140.616
2024-09-16T21:00:00Z,140.591,140.618,140.585,140.600,140.635,140.718,140.632,140.664
2024-09-16T22:00:00Z,140.600,140.860,140.600,140.857,140.661,140.881,140.637,140.878
2024-09-16T23:00:00Z,140.856,141.241,140.748,140.786,140.878,141.257,140.767,140.808
2024-09-17T00:00:00Z,140.786,140.839,140.465,140.656,140.806,140.857,140.484,140.674
2024-09-17T01:00:00Z,140.657,140.662,140.332,140.437,140.673,140.681,140.350,140.453
2024-09-17T02:00:00Z,140.439,140.585,140.312,140.569,140.456,140.600,140.332,140.588
2024-09-17T03:00:00Z,140.570,140.658,140.452,140.588,140.588,140.678,140.471,140.608
2024-09-17T04:00:00Z,140.588,140.745,140.566,140.671,140.609,140.764,140.585,140.690
2024-09-17T05:00:00Z,140.671,140.797,140.498,140.695,140.689,140.814,140.515,140.713
2024-09-17T06:00:00Z,140.695,140.716,140.509,140.674,140.711,140.735,140.527,140.691
2024-09-17T07:00:00Z,140.674,140.693,140.343,140.593,140.690,140.708,140.359,140.607
2024-09-17T08:00:00Z,140.593,140.688,140.430,140.566,140.606,140.705,140.447,140.586
2024-09-17T09:00:00Z,140.566,140.646,140.468,140.635,140.585,140.662,140.485,140.653
2024-09-17T10:00:00Z,140.634,140.675,140.568,140.661,140.653,140.692,140.586,140.680
2024-09-17T11:00:00Z,140.660,140.734,140.474,140.599,140.676,140.750,140.491,140.618
2024-09-17T12:00:00Z,140.601,141.125,140.534,140.966,140.617,141.142,140.555,140.982
2024-09-17T13:00:00Z,140.964,141.659,140.862,141.575,140.980,141.675,140.881,141.594
2024-09-17T14:00:00Z,141.576,141.894,141.521,141.693,141.596,141.912,141.540,141.706
2024-09-17T15:00:00Z,141.690,141.808,141.576,141.767,141.703,141.824,141.591,141.785
2024-09-17T16:00:00Z,141.769,141.990,141.683,141.727,141.789,142.008,141.697,141.747
2024-09-17T17:00:00Z,141.729,142.001,141.713,141.896,141.747,142.016,141.731,141.914
2024-09-17T18:00:00Z,141.899,141.982,141.790,141.803,141.916,141.997,141.805,141.818
2024-09-17T19:00:00Z,141.803,142.291,141.774,142.216,141.817,142.306,141.791,142.237
2024-09-17T20:00:00Z,142.215,142.463,142.188,142.391,142.237,142.475,142.208,142.413
2024-09-17T21:00:00Z,142.352,142.384,142.312,142.332,142.407,142.414,142.360,142.380
2024-09-17T22:00:00Z,142.332,142.366,142.002,142.039,142.378,142.388,142.021,142.060
2024-09-17T23:00:00Z,142.036,142.096,141.885,142.002,142.055,142.115,141.904,142.021
2024-09-18T00:00:00Z,142.004,142.017,141.564,141.643,142.023,142.037,141.578,141.660
2024-09-18T01:00:00Z,141.644,141.757,141.463,141.511,141.657,141.774,141.480,141.531
2024-09-18T02:00:00Z,141.511,141.618,141.371,141.463,141.530,141.637,141.390,141.481
