time,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
2024-08-08T08:00:00Z,159.58,160.015,159.436,159.892,159.603,160.043,159.458,159.919
2024-08-08T09:00:00Z,159.888,160.162,159.552,159.674,159.914,160.187,159.572,159.698
2024-08-08T10:00:00Z,159.668,159.834,159.49,159.629,159.693,159.856,159.516,159.649
2024-08-08T11:00:00Z,159.628,159.914,159.459,159.764,159.647,159.938,159.484,159.786
2024-08-08T12:00:00Z,159.772,160.488,159.514,160.261,159.794,160.536,159.539,160.287
2024-08-08T13:00:00Z,160.263,160.639,160.169,160.258,160.286,160.662,160.195,160.286
2024-08-08T14:00:00Z,160.265,160.713,160.075,160.642,160.29,160.74,160.095,160.664
2024-08-08T15:00:00Z,160.644,160.681,160.394,160.52,160.665,160.702,160.415,160.544
2024-08-08T16:00:00Z,160.522,160.665,160.443,160.626,160.545,160.69,160.466,160.649
2024-08-08T17:00:00Z,160.624,160.882,160.532,160.813,160.649,160.903,160.558,160.836
2024-08-08T18:00:00Z,160.814,160.875,160.692,160.734,160.836,160.891,160.715,160.754
2024-08-08T19:00:00Z,160.731,160.766,160.545,160.627,160.75,160.786,160.57,160.651
2024-08-08T20:00:00Z,160.627,160.823,160.601,160.802,160.653,160.859,160.621,160.842
2024-08-08T21:00:00Z,160.698,160.778,160.659,160.692,160.848,160.868,160.774,160.798
2024-08-08T22:00:00Z,160.706,160.825,160.66,160.801,160.813,160.887,160.754,160.829
2024-08-08T23:00:00Z,160.802,161.371,160.771,161.204,160.829,161.402,160.8,161.229
2024-08-09T00:00:00Z,161.209,161.27,160.633,160.958,161.233,161.289,160.659,160.98
2024-08-09T01:00:00Z,160.959,161.096,160.575,160.58,160.979,161.124,160.605,160.609
2024-08-09T02:00:00Z,160.585,161.085,160.52,161.075,160.613,161.105,160.546,161.1
2024-08-09T03:00:00Z,161.07,161.147,160.716,160.813,161.098,161.172,160.736,160.838
2024-08-09T04:00:00Z,160.815,160.836,160.337,160.399,160.839,160.864,160.361,160.428
2024-08-09T05:00:00Z,160.395,160.646,160.214,160.52,160.424,160.663,160.242,160.558
2024-08-09T06:00:00Z,160.524,160.868,160.383,160.851,160.563,160.889,160.414,160.875
2024-08-09T07:00:00Z,160.853,160.853,160.522,160.772,160.875,160.875,160.546,160.8
2024-08-09T08:00:00Z,160.77,160.902,160.384,160.716,160.8,160.925,160.402,160.739
2024-08-09T09:00:00Z,160.713,160.87,160.676,160.775,160.738,160.889,160.7,160.799
2024-08-09T10:00:00Z,160.774,160.803,160.555,160.642,160.799,160.821,160.576,160.666
2024-08-09T11:00:00Z,160.644,160.658,160.258,160.481,160.665,160.68,160.285,160.503
2024-08-09T12:00:00Z,160.486,160.497,159.847,160.158,160.509,160.522,159.874,160.184
2024-08-09T13:00:00Z,160.153,160.332,160.023,160.13,160.179,160.357,160.048,160.149
2024-08-09T14:00:00Z,160.124,160.183,159.801,160.07,160.147,160.208,159.821,160.088
2024-08-09T15:00:00Z,160.07,160.297,159.978,160.031,160.087,160.323,160.001,160.056
2024-08-09T16:00:00Z,160.033,160.143,160.003,160.083,160.057,160.165,160.027,160.101
2024-08-09T17:00:00Z,160.082,160.235,160.044,160.199,160.102,160.257,160.062,160.219
2024-08-09T18:00:00Z,160.201,160.242,160.065,160.095,160.222,160.263,160.083,160.111
2024-08-09T19:00:00Z,160.094,160.143,160.026,160.115,160.114,160.166,160.049,160.136
2024-08-09T20:00:00Z,160.115,160.139,159.988,160.02,160.14,160.164,160.065,160.1
2024-08-11T21:00:00Z,159.814,160.351,159.814,160.159,159.964,160.501,159.964,160.309
2024-08-11T22:00:00Z,160.219,160.425,160.169,160.397,160.316,160.451,160.213,160.424
2024-08-11T23:00:00Z,160.396,160.56,160.326,160.488,160.422,160.586,160.357,160.515
2024-08-12T00:00:00Z,160.486,160.488,160.293,160.336,160.515,160.516,160.32,160.355
2024-08-12T01:00:00Z,160.335,160.532,160.189,160.494,160.352,160.548,160.21,160.509
2024-08-12T02:00:00Z,160.494,160.503,160.355,160.416,160.51,160.523,160.379,160.44
2024-08-12T03:00:00Z,160.416,160.667,160.349,160.651,160.441,160.689,160.368,160.667
2024-08-12T04:00:00Z,160.652,160.663,160.501,160.641,160.669,160.685,160.519,160.662
2024-08-12T05:00:00Z,160.638,160.747,160.606,160.714,160.661,160.77,160.633,160.736
2024-08-12T06:00:00Z,160.708,160.823,160.671,160.781,160.73,160.85,160.697,160.802
2024-08-12T07:00:00Z,160.782,160.92,160.635,160.789,160.804,160.942,160.659,160.806
2024-08-12T08:00:00Z,160.791,161.001,160.767,160.921,160.81,161.022,160.79,160.944
2024-08-12T09:00:00Z,160.919,161.044,160.755,160.972,160.945,161.069,160.778,160.99
2024-08-12T10:00:00Z,160.972,161.091,160.951,161.069,160.991,161.114,160.976,161.09
2024-08-12T11:00:00Z,161.066,161.3,161.051,161.229,161.09,161.321,161.073,161.252
2024-08-12T12:00:00Z,161.232,161.307,161.145,161.3,161.257,161.329,161.168,161.32
2024-08-12T13:00:00Z,161.3,161.947,161.267,161.44,161.319,161.97,161.286,161.464
2024-08-12T14:00:00Z,161.435,161.674,161.241,161.638,161.459,161.697,161.266,161.657
2024-08-12T15:00:00Z,161.635,161.669,161.022,161.226,161.654,161.687,161.044,161.248
2024-08-12T16:00:00Z,161.227,161.24,160.909,160.945,161.252,161.264,160.932,160.964
2024-08-12T17:00:00Z,160.934,160.989,160.758,160.905,160.952,161.011,160.78,160.926
2024-08-12T18:00:00Z,160.907,161.004,160.796,160.997,160.927,161.026,160.82,161.014
2024-08-12T19:00:00Z,160.998,161.025,160.725,160.884,161.018,161.043,160.745,160.91
2024-08-12T20:00:00Z,160.884,160.955,160.829,160.892,160.908,160.977,160.852,160.958
2024-08-12T21:00:00Z,160.846,160.919,160.796,160.879,160.973,160.985,160.923,160.958
